id,class,name,num,images,currency,goods_price,goods_ori_price,goods_price_range,watch_num,sold_num,buyer_limit_num,stock_status,fast_ship,free_shipping,youtube_link,video_link,ncc_check_code,bsmi_code,goods_no,available,post_time,spec_type,deliver_way,mode,ship,platform,ctrl_rowid,user,user_credit,pay_way,title_style,selling_g_now_price,item_remaining_time,translation_type,translated_name,min_estimated_delivery_date,max_estimated_delivery_date,update_time,is_brand_seller,is_ruten_choice_seller,is_r_pcstore,is_pcstore,is_goods_from_oversea,is_goods_sale,sale_start_time,sale_end_time,seller_score,is_sale_start_time_editable
22345090325151,00090022000200030003,KOTEX靠得住 完美封漏長夜抑菌夜用棉柔衛生棉41cm夜用衛生棉 加長型衛生棉7+1片,3,"{'filename': '22345090325151_640.jpg,22345090325151_351.jpg,22345090325151_950.jpg', 'url': ['https://gcs.rimg.com.tw/g1/8/32/9f/22345090325151_640.jpg', 'https://gcs.rimg.com.tw/g1/8/32/9f/22345090325151_351.jpg', 'https://gcs.rimg.com.tw/g1/8/32/9f/22345090325151_950.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/8/32/9f/22345090325151_640_m.jpg', 'https://gcs.rimg.com.tw/g1/8/32/9f/22345090325151_351_m.jpg', 'https://gcs.rimg.com.tw/g1/8/32/9f/22345090325151_950_m.jpg']}",TWD,68,68,"{'min': 68, 'max': 68, 'ori_min': 68, 'ori_max': 68}",1,1,0,1,0,0,,,,,,True,1699317131,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,68,414447849,,,,,2024-07-31,False,False,False,False,False,False,1722376672,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22345089671894,00090022000200030001,Pure'n Soft 纖薄棉柔日夜用衛生棉 加長型衛生棉 29cm衛生棉18片 夜用衛生棉,9,"{'filename': '22345089671894_545.jpg,22345089671894_405.jpg,22345089671894_757.jpg', 'url': ['https://gcs.rimg.com.tw/g2/e/3a/d6/22345089671894_545.jpg', 'https://gcs.rimg.com.tw/g2/e/3a/d6/22345089671894_405.jpg', 'https://gcs.rimg.com.tw/g2/e/3a/d6/22345089671894_757.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/e/3a/d6/22345089671894_545_m.jpg', 'https://gcs.rimg.com.tw/g2/e/3a/d6/22345089671894_405_m.jpg', 'https://gcs.rimg.com.tw/g2/e/3a/d6/22345089671894_757_m.jpg']}",TWD,45,45,"{'min': 45, 'max': 45, 'ori_min': 45, 'ori_max': 45}",0,0,0,1,0,0,,,,,,True,1699313506,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,45,414447849,,,,,2024-10-30,False,False,False,False,False,False,1699313506,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22345083869527,00090022000200020002,愛康透芯涼感棉-涼感衛生棉(日用衛生棉24cm/夜用衛生棉28cm/加長衛生棉33cm,31,"{'filename': '22345083869527_850.jpg,22345083869527_629.jpg,22345083869527_654.jpg,22345083869527_142.jpg,22345083869527_433.jpg,22345083869527_503.jpg', 'url': ['https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_850.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_629.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_654.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_142.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_433.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_503.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_850_m.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_629_m.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_654_m.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_142_m.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_433_m.jpg', 'https://gcs.rimg.com.tw/g1/5/b1/57/22345083869527_503_m.jpg']}",TWD,45,45,"{'min': 45, 'max': 52, 'ori_min': 45, 'ori_max': 52}",0,0,0,1,0,0,,,,,,True,1699205763,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,45,414447849,,,,,2023-11-19,False,False,False,False,False,False,1699205763,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008624497,00090022000200030001,KOTEX靠得住柔棉安全護翼 量多28cm 柔棉衛生棉 量多衛生棉 夜用衛生棉 28cm衛生棉13片3包,2,"{'filename': '22307008624497_538.jpg,22307008624497_479.jpg', 'url': ['https://gcs.rimg.com.tw/g1/f/1f/71/22307008624497_538.jpg', 'https://gcs.rimg.com.tw/g1/f/1f/71/22307008624497_479.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/f/1f/71/22307008624497_538_m.jpg', 'https://gcs.rimg.com.tw/g1/f/1f/71/22307008624497_479_m.jpg']}",TWD,115,115,"{'min': 115, 'max': 115, 'ori_min': 115, 'ori_max': 115}",0,0,0,1,0,0,,,,,,True,1676227875,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,115,414447849,,,,,2024-09-08,False,False,False,False,False,False,1725735161,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008538626,00090022000200020002,蘇菲立體柔貼防漏衛生棉23cm 10片1包 日用衛生棉,12,"{'filename': '22307008538626_638.jpg,22307008538626_555.jpg', 'url': ['https://gcs.rimg.com.tw/g2/d/d0/02/22307008538626_638.jpg', 'https://gcs.rimg.com.tw/g2/d/d0/02/22307008538626_555.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/d/d0/02/22307008538626_638_m.jpg', 'https://gcs.rimg.com.tw/g2/d/d0/02/22307008538626_555_m.jpg']}",TWD,25,25,"{'min': 25, 'max': 25, 'ori_min': 25, 'ori_max': 25}",3,0,0,1,0,0,,,,,,True,1676227747,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,25,414447849,,,,,2024-01-06,False,False,False,False,False,False,1676227747,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008624004,00090022000200030001,Mdmmd.精油涼感系列-清新抑菌衛生棉量多型28cm 12片涼感衛生棉 精油衛生棉 日用衛生棉,13,"{'filename': '22307008624004_901.jpg,22307008624004_173.jpg,22307008624004_501.jpg,22307008624004_515.jpg,22307008624004_566.jpg', 'url': ['https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_901.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_173.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_501.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_515.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_566.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_901_m.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_173_m.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_501_m.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_515_m.jpg', 'https://gcs.rimg.com.tw/g2/f/1d/84/22307008624004_566_m.jpg']}",TWD,40,40,"{'min': 40, 'max': 40, 'ori_min': 40, 'ori_max': 40}",0,0,0,1,0,0,,,,,,True,1676227021,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,40,414447849,,,,,2024-11-03,False,False,False,False,False,False,1730637434,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008538121,00090022000200030002,蕾妮亞極吸好眠衛生棉 夜用衛生棉 35cm衛生棉 6片,14,"{'filename': '22307008538121_262.jpg,22307008538121_556.jpg,22307008538121_254.jpg', 'url': ['https://gcs.rimg.com.tw/g1/d/ce/09/22307008538121_262.jpg', 'https://gcs.rimg.com.tw/g1/d/ce/09/22307008538121_556.jpg', 'https://gcs.rimg.com.tw/g1/d/ce/09/22307008538121_254.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/d/ce/09/22307008538121_262_m.jpg', 'https://gcs.rimg.com.tw/g1/d/ce/09/22307008538121_556_m.jpg', 'https://gcs.rimg.com.tw/g1/d/ce/09/22307008538121_254_m.jpg']}",TWD,45,45,"{'min': 45, 'max': 45, 'ori_min': 45, 'ori_max': 45}",3,1,0,1,0,0,,,,,,True,1676226707,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,45,414447849,,,,,2024-10-30,False,False,False,False,False,False,1712820130,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008517959,00090022000200020002,蘇菲 x 懶散兔與啾先生聯名 彈力貼身草本抑菌日用超薄潔翼 23CM衛生棉 日用衛生棉 日用超薄潔翼,2,"{'filename': '22307008517959_910.jpg,22307008517959_666.jpg,22307008517959_153.jpg,22307008517959_446.jpg,22307008517959_344.jpg,22307008517959_459.jpg', 'url': ['https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_910.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_666.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_153.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_446.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_344.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_459.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_910_m.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_666_m.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_153_m.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_446_m.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_344_m.jpg', 'https://gcs.rimg.com.tw/g1/d/7f/47/22307008517959_459_m.jpg']}",TWD,45,45,"{'min': 45, 'max': 45, 'ori_min': 45, 'ori_max': 45}",0,0,0,1,0,0,,,,,,True,1676226485,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,45,414447849,,,,,2024-09-05,False,False,False,False,False,False,1725551916,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008517926,00090022000200020002,KOTEX靠得住柔棉舒適安全護翼衛生棉 23cm 柔棉衛生棉 日用衛生棉 23cm衛生棉 16片3包,9,"{'filename': '22307008517926_315.jpg,22307008517926_708.jpg', 'url': ['https://gcs.rimg.com.tw/g2/d/7f/26/22307008517926_315.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/26/22307008517926_708.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/d/7f/26/22307008517926_315_m.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/26/22307008517926_708_m.jpg']}",TWD,39,39,"{'min': 39, 'max': 115, 'ori_min': 39, 'ori_max': 115}",0,2,0,1,0,0,,,,,,True,1676226063,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,39,414447849,,,,,2024-08-18,False,False,False,False,False,False,1723963173,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22307008517892,00090022000200030001,KOTEX靠得住茶樹舒涼棉 28cm衛生棉 涼感衛生棉 9+5片 茶樹衛生棉,2,"{'filename': '22307008517892_475.jpg,22307008517892_197.jpg,22307008517892_658.jpg,22307008517892_700.jpg,22307008517892_230.jpg', 'url': ['https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_475.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_197.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_658.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_700.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_230.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_475_m.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_197_m.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_658_m.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_700_m.jpg', 'https://gcs.rimg.com.tw/g2/d/7f/04/22307008517892_230_m.jpg']}",TWD,69,69,"{'min': 69, 'max': 69, 'ori_min': 69, 'ori_max': 69}",0,0,0,1,0,0,,,,,,True,1676225783,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 60, 'HILIFE': 60, 'SELF': 0}",B,A,RUTEN,2925894,bear79323,96,"['PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'F2F']",0,69,414447849,,,,,2024-07-31,False,False,False,False,False,False,1722376709,2145887999,"{'TotalCompletionRate': 1, 'TotalOrderNum': 10, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 1, '3daysOrderNum': 10, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
