id,class,name,num,images,currency,goods_price,goods_ori_price,goods_price_range,watch_num,sold_num,buyer_limit_num,stock_status,fast_ship,free_shipping,youtube_link,video_link,ncc_check_code,bsmi_code,goods_no,available,post_time,spec_type,deliver_way,mode,ship,platform,ctrl_rowid,user,user_credit,pay_way,title_style,selling_g_now_price,item_remaining_time,translation_type,translated_name,min_estimated_delivery_date,max_estimated_delivery_date,update_time,is_brand_seller,is_ruten_choice_seller,is_r_pcstore,is_pcstore,is_goods_from_oversea,is_goods_sale,sale_start_time,sale_end_time,seller_score,is_sale_start_time_editable
21629162947245,00200004000400240006,板橋現貨【五合一登山扣折疊刀】D型扣.D扣帶鎖掛鉤.防身鑰匙扣掛扣小刀.登山扣刀開瓶器 板橋【傻瓜批發】WE8,4996,"{'filename': '21629162947245_191.jpg,21629162947245_696.jpg,21629162947245_128.jpg,21629162947245_225.jpg,21629162947245_935.jpg,21629162947245_794.jpg,21629162947245_667.jpg,21629162947245_820.jpg,21629162947245_650.jpg', 'url': ['https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_191.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_696.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_128.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_225.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_935.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_794.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_667.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_820.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_650.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_191_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_696_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_128_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_225_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_935_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_794_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_667_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_820_m.jpg', 'https://gcs.rimg.com.tw/g1/7/7a/ad/21629162947245_650_m.jpg']}",TWD,75,75,"{'min': 75, 'max': 75, 'ori_min': 75, 'ori_max': 75}",24,571,0,1,0,0,HC-wDpdfruw,https://youtu.be/HC-wDpdfruw,,,,True,1469278264,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,75,414447848,,,,,2024-11-11,False,True,False,False,False,False,1728666971,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22345113728930,00200004000400230005,板橋現貨【8合一 打火石】鎂條.鎂棒.打火棒.鎂塊 野外求生.指南針 破窗器 口哨 開瓶器【傻瓜批發】HE3-1,992,"{'filename': '22345113728930_670.jpg,22345113728930_208.jpg,22345113728930_859.jpg,22345113728930_125.jpg,22345113728930_850.jpg,22345113728930_675.jpg,22345113728930_724.jpg,22345113728930_574.jpg', 'url': ['https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_670.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_208.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_859.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_125.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_850.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_675.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_724.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_574.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_670_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_208_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_859_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_125_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_850_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_675_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_724_m.jpg', 'https://gcs.rimg.com.tw/g2/d/4f/a2/22345113728930_574_m.jpg']}",TWD,65,65,"{'min': 65, 'max': 65, 'ori_min': 65, 'ori_max': 65}",4,10,0,1,0,0,,,,,,True,1699608731,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,65,414447848,,,,,2024-11-02,False,True,False,False,False,False,1715352026,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22132403895087,000900130009,板橋現貨【多功能開瓶器】折疊海馬刀.紅酒開瓶器.紅酒刀.軟木塞開瓶器.啤酒開罐器.不鏽鋼開瓶器【傻瓜批發】WE5B,9832,"{'filename': '22132403895087_373.jpg,22132403895087_598.jpg,22132403895087_882.jpg,22132403895087_630.jpg,22132403895087_936.jpg', 'url': ['https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_373.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_598.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_882.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_630.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_936.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_373_m.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_598_m.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_882_m.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_630_m.jpg', 'https://gcs.rimg.com.tw/g1/8/87/2f/22132403895087_936_m.jpg']}",TWD,10,10,"{'min': 10, 'max': 10, 'ori_min': 10, 'ori_max': 10}",3,168,0,1,0,0,cREa8wyDRlU,https://youtu.be/cREa8wyDRlU,,,,True,1628750569,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'ATM', 'PS', 'COD']",0,10,414447848,,,,,2024-09-02,False,True,False,False,False,False,1628750574,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22118164057715,002000040007,板橋現貨【小角鯊登山扣】不鏽鋼D型扣.開瓶器鑰匙圈.彈簧鉤掛扣快掛.EDC戰術包掛鉤【傻瓜批發】WG9,19937,"{'filename': '22118164057715_985.jpg,22118164057715_833.jpg,22118164057715_676.jpg,22118164057715_746.jpg', 'url': ['https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_985.jpg', 'https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_833.jpg', 'https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_676.jpg', 'https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_746.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_985_m.jpg', 'https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_833_m.jpg', 'https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_676_m.jpg', 'https://gcs.rimg.com.tw/g1/d/a2/73/22118164057715_746_m.jpg']}",TWD,20,20,"{'min': 20, 'max': 20, 'ori_min': 20, 'ori_max': 20}",5,63,0,1,0,0,,,,,,True,1620048951,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,20,414447848,,,,,2024-10-10,False,True,False,False,False,False,1620048952,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22113477101436,00200004000400230005,板橋現貨【開瓶器萬次火柴鑰匙圈】防風打火機.防水打火機.多功能火柴煤油打火機.打火石【傻瓜批發】FC17,79983,"{'filename': '22113477101436_532.jpg,22113477101436_904.jpg,22113477101436_517.jpg,22113477101436_379.jpg,22113477101436_681.jpg,22113477101436_523.jpg,22113477101436_848.jpg,22113477101436_277.jpg,22113477101436_799.jpg', 'url': ['https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_532.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_904.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_517.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_379.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_681.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_523.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_848.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_277.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_799.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_532_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_904_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_517_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_379_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_681_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_523_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_848_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_277_m.jpg', 'https://gcs.rimg.com.tw/g2/0/5b/7c/22113477101436_799_m.jpg']}",TWD,139,139,"{'min': 139, 'max': 145, 'ori_min': 139, 'ori_max': 145}",3,20,0,1,0,0,,,,,,True,1617281872,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,139,414447848,,,,,2024-05-08,False,True,False,False,False,False,1617281875,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22113431413184,00200004000400230005,板橋現貨【百誠開瓶器萬次火柴鑰匙圈】防風打火機.防水打火機.多功能火柴煤油打火機.打火石【傻瓜批發】FC15,49976,"{'filename': '22113431413184_603.jpg,22113431413184_404.jpg,22113431413184_637.jpg,22113431413184_816.jpg,22113431413184_789.jpg,22113431413184_347.jpg,22113431413184_688.jpg,22113431413184_684.jpg', 'url': ['https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_603.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_404.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_637.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_816.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_789.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_347.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_688.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_684.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_603_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_404_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_637_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_816_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_789_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_347_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_688_m.jpg', 'https://gcs.rimg.com.tw/g2/7/35/c0/22113431413184_684_m.jpg']}",TWD,110,110,"{'min': 110, 'max': 159, 'ori_min': 110, 'ori_max': 159}",3,35,0,1,0,0,,,,,,True,1617099063,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,110,414447847,,,,,2024-09-03,False,True,False,False,False,False,1617099067,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22110098848519,000900040008,板橋現貨【多功能厨房剪刀】可調剪力3.0mm不鏽鋼剪刀.開瓶器.核桃夾.食物剪刀.雞骨剪刀【傻瓜批發】XL6,9986,"{'filename': '22110098848519_543.jpg,22110098848519_750.jpg,22110098848519_344.jpg,22110098848519_755.jpg,22110098848519_818.jpg,22110098848519_981.jpg', 'url': ['https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_543.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_750.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_344.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_755.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_818.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_981.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_543_m.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_750_m.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_344_m.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_755_m.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_818_m.jpg', 'https://gcs.rimg.com.tw/g1/4/4f/07/22110098848519_981_m.jpg']}",TWD,78,78,"{'min': 78, 'max': 78, 'ori_min': 78, 'ori_max': 78}",0,14,0,1,0,0,,,,,,True,1615297402,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,78,414447847,,,,,2024-10-07,False,True,False,False,False,False,1615297405,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22034179897743,0020000400040025,【傻瓜批發】(WD9)傘兵滑輪扣-不銹鋼多功能承重型登山扣.戶外EDC快掛裝備小工具.開瓶器鑰匙扣 板橋現貨,9812,"{'filename': '22034179897743_805.jpg,22034179897743_905.jpg,22034179897743_484.jpg,22034179897743_246.jpg,22034179897743_280.jpg', 'url': ['https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_805.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_905.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_484.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_246.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_280.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_805_m.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_905_m.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_484_m.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_246_m.jpg', 'https://gcs.rimg.com.tw/g1/4/2d/8f/22034179897743_280_m.jpg']}",TWD,65,65,"{'min': 65, 'max': 65, 'ori_min': 65, 'ori_max': 65}",23,188,0,1,0,0,,,,,,True,1598014191,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,65,414447847,,,,,2024-11-10,False,True,False,False,False,False,1598014192,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22033105630779,00200004000400220010,【傻瓜批發】(WD8)雙向刨刀開瓶器開罐器-削水果[開罐頭/午餐肉均可]不銹鋼鑰匙扣EDC隨身工具 板橋現貨,9957,"{'filename': '22033105630779_346.jpg,22033105630779_945.jpg,22033105630779_157.jpg,22033105630779_479.jpg,22033105630779_473.jpg', 'url': ['https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_346.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_945.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_157.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_479.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_473.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_346_m.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_945_m.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_157_m.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_479_m.jpg', 'https://gcs.rimg.com.tw/g1/c/2a/3b/22033105630779_473_m.jpg']}",TWD,20,20,"{'min': 20, 'max': 20, 'ori_min': 20, 'ori_max': 20}",7,43,0,1,0,1,,,,,,True,1597298908,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 0, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,20,414447847,,,,,2024-11-05,False,True,False,False,False,False,1597298909,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22031980805952,00090014,板橋現貨【鋁合金開瓶器】易開罐開罐器.啤酒瓶隨身開瓶器鑰匙圈.開酒器鑰匙扣【傻瓜批發】WE5,99871,"{'filename': '22031980805952_166.jpg,22031980805952_520.jpg,22031980805952_267.jpg,22031980805952_593.jpg,22031980805952_128.jpg,22031980805952_303.jpg', 'url': ['https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_166.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_520.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_267.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_593.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_128.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_303.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_166_m.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_520_m.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_267_m.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_593_m.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_128_m.jpg', 'https://gcs.rimg.com.tw/g2/0/b3/40/22031980805952_303_m.jpg']}",TWD,8,8,"{'min': 8, 'max': 8, 'ori_min': 8, 'ori_max': 8}",2,132,0,1,0,0,,,,,,True,1595939526,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 50, 'POST': 60, 'HOUSE': 100, 'COD': 160}",B,A,RUTEN,3984190,price168,161989,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD']",0,8,414447847,,,,,2024-08-05,False,True,False,False,False,False,1595939527,2145887999,"{'TotalCompletionRate': 0.97705317, 'TotalOrderNum': 1656, '24hCompletionRate': 0, '24hOrderNum': 0, '3daysCompletionRate': 0.97705317, '3daysOrderNum': 1656, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0, '21daysOrderNum': 0, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
