id,class,name,num,images,currency,goods_price,goods_ori_price,goods_price_range,watch_num,sold_num,buyer_limit_num,stock_status,fast_ship,free_shipping,youtube_link,video_link,ncc_check_code,bsmi_code,goods_no,available,post_time,spec_type,deliver_way,mode,ship,platform,ctrl_rowid,user,user_credit,pay_way,title_style,selling_g_now_price,item_remaining_time,translation_type,translated_name,min_estimated_delivery_date,max_estimated_delivery_date,update_time,is_brand_seller,is_ruten_choice_seller,is_r_pcstore,is_pcstore,is_goods_from_oversea,is_goods_sale,sale_start_time,sale_end_time,seller_score,is_sale_start_time_editable
21544951507845,0011000400070001,BLC 影印紙 70磅  70p <含稅> 500張/包 列印紙 傳真紙 模造紙 A4 A3 B4 A5 PAPER,27354,"{'filename': '21544951507845_617.jpg,21544951507845_406.jpg,21544951507845_438.jpg', 'url': ['https://gcs.rimg.com.tw/g1/2/03/85/21544951507845_617.jpg', 'https://gcs.rimg.com.tw/g1/2/03/85/21544951507845_406.jpg', 'https://gcs.rimg.com.tw/g1/2/03/85/21544951507845_438.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/2/03/85/21544951507845_617_m.jpg', 'https://gcs.rimg.com.tw/g1/2/03/85/21544951507845_406_m.jpg', 'https://gcs.rimg.com.tw/g1/2/03/85/21544951507845_438_m.jpg']}",TWD,48,48,"{'min': 48, 'max': 180, 'ori_min': 48, 'ori_max': 180}",21,6801,0,1,0,0,,,,,,True,1446083637,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 100, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,48,414447860,,,,,2024-11-11,False,False,False,False,False,False,1711599697,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21604753052724,0011000400070001,PaperLine GOLD 金牌 影印紙 70磅 70p A4 500張/包 電腦紙 列印紙 傳真紙 模造紙,529,"{'filename': '21604753052724_648.jpg,21604753052724_775.jpg', 'url': ['https://gcs.rimg.com.tw/g2/d/d4/34/21604753052724_648.jpg', 'https://gcs.rimg.com.tw/g2/d/d4/34/21604753052724_775.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/d/d4/34/21604753052724_648_m.jpg', 'https://gcs.rimg.com.tw/g2/d/d4/34/21604753052724_775_m.jpg']}",TWD,90,90,"{'min': 90, 'max': 90, 'ori_min': 90, 'ori_max': 90}",3,477,0,1,0,0,,,,,,True,1453881754,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 80, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,90,414447860,,,,,2024-11-07,False,False,False,False,False,False,1453881754,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22048094699429,0011000400070001,50包 免運費 含稅 ARIA 影印紙 A4 70P 每包500張 50包免運 PAPER,995,"{'filename': '22048094699429_119.jpg', 'url': ['https://gcs.rimg.com.tw/g1/b/4f/a5/22048094699429_119.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/b/4f/a5/22048094699429_119_m.jpg']}",TWD,4250,4250,"{'min': 4250, 'max': 4250, 'ori_min': 4250, 'ori_max': 4250}",0,4,0,1,0,1,,,,,,True,1606270035,N,"{'HOUSE': 0, 'SELF': 0}",B,A,RUTEN,2313925,crulong,21583,"['PAYLINK', 'ATM', 'PS']",0,4250,414447860,,,,,2024-10-14,False,False,False,False,False,False,1606270036,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21544961207405,0011000400070001,Double A 影印紙 80磅 80p A4 500張/包 電腦紙 列印紙 傳真紙 模造紙 A3 B4 A5,39979,"{'filename': '21544961207405_186.jpg,21544961207405_564.jpg,21544961207405_247.jpg', 'url': ['https://gcs.rimg.com.tw/g1/6/04/6d/21544961207405_186.jpg', 'https://gcs.rimg.com.tw/g1/6/04/6d/21544961207405_564.jpg', 'https://gcs.rimg.com.tw/g1/6/04/6d/21544961207405_247.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/6/04/6d/21544961207405_186_m.jpg', 'https://gcs.rimg.com.tw/g1/6/04/6d/21544961207405_564_m.jpg', 'https://gcs.rimg.com.tw/g1/6/04/6d/21544961207405_247_m.jpg']}",TWD,75,75,"{'min': 75, 'max': 260, 'ori_min': 75, 'ori_max': 260}",11,508,0,1,0,0,,,,,,True,1446188208,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 80, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,75,414447860,,,,,2024-11-07,False,False,False,False,False,False,1722298161,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21608841463913,0011000400070001,含稅 PAPER ONE 影印紙 80磅 80p 藍包A4 A5 500張/包 電腦紙 列印紙 傳真紙 模造紙 A3,18799,"{'filename': '21608841463913_402.jpg', 'url': ['https://gcs.rimg.com.tw/g1/e/08/69/21608841463913_402.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/e/08/69/21608841463913_402_m.jpg']}",TWD,60,60,"{'min': 60, 'max': 210, 'ori_min': 60, 'ori_max': 210}",12,1202,0,1,0,0,,,,,,True,1456201869,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 100, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,60,414447860,,,,,2024-11-12,False,False,False,False,False,False,1456201869,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21604753164290,0011000400070001,PaperLine GOLD 金牌 影印紙 80磅 80p A4 500張/包 電腦紙 列印紙 傳真紙 模造紙 特白,9279,"{'filename': '21604753164290_906.jpg', 'url': ['https://gcs.rimg.com.tw/g2/f/88/02/21604753164290_906.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/f/88/02/21604753164290_906_m.jpg']}",TWD,105,105,"{'min': 105, 'max': 105, 'ori_min': 105, 'ori_max': 105}",12,724,0,1,0,0,,,,,,True,1453884161,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 80, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,105,414447860,,,,,2024-11-11,False,False,False,False,False,False,1453884162,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21544951442292,0011000400070001,含稅含發票 Double A 影印紙 70磅 500張/包 電腦紙 列印紙 傳真紙 模造紙,29341,"{'filename': '21544951442292_991.jpg,21544951442292_662.jpg,21544951442292_667.jpg', 'url': ['https://gcs.rimg.com.tw/g2/1/03/74/21544951442292_991.jpg', 'https://gcs.rimg.com.tw/g2/1/03/74/21544951442292_662.jpg', 'https://gcs.rimg.com.tw/g2/1/03/74/21544951442292_667.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/1/03/74/21544951442292_991_m.jpg', 'https://gcs.rimg.com.tw/g2/1/03/74/21544951442292_662_m.jpg', 'https://gcs.rimg.com.tw/g2/1/03/74/21544951442292_667_m.jpg']}",TWD,55,55,"{'min': 55, 'max': 210, 'ori_min': 55, 'ori_max': 210}",7,6746,0,1,0,0,,,,,,True,1446083033,R,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 80, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,55,414447860,,,,,2024-11-05,False,False,False,False,False,False,1446083033,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
22029873241044,0006000300100019,含稅 IK COPY 影印紙 A4 70P 每包500張  50包免運,99425,"{'filename': '22029873241044_301.jpg,22029873241044_336.jpg', 'url': ['https://gcs.rimg.com.tw/g2/d/b3/d4/22029873241044_301.jpg', 'https://gcs.rimg.com.tw/g2/d/b3/d4/22029873241044_336.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g2/d/b3/d4/22029873241044_301_m.jpg', 'https://gcs.rimg.com.tw/g2/d/b3/d4/22029873241044_336_m.jpg']}",TWD,85,85,"{'min': 85, 'max': 85, 'ori_min': 85, 'ori_max': 85}",8,574,0,1,0,0,,,,,,True,1594606078,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 100, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,85,414447860,,,,,2024-10-29,False,False,False,False,False,False,1594606078,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21710427864754,0011000400070001,HP 影印紙 A4 80P 80磅 專業 不卡紙 電腦紙 列印紙 超白 進口紙 500張/包 厚 不卡紙,8585,"{'filename': '21710427864754_680.png', 'url': ['https://gcs.rimg.com.tw/g2/0/b2/b2/21710427864754_680.png'], 'm_url': ['https://gcs.rimg.com.tw/g2/0/b2/b2/21710427864754_680_m.png']}",TWD,105,105,"{'min': 105, 'max': 105, 'ori_min': 105, 'ori_max': 105}",5,1637,0,1,0,0,,,,,,True,1488781497,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 80, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_ZERO', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,105,414447860,,,,,2024-11-11,False,False,False,False,False,False,1488781497,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
21827300396281,0011000400070001,COPYMATE 環保 再生 影印紙 A4 80P 80磅 進口紙 500張/包 環保紙 再生紙,9917,"{'filename': '21827300396281_552.jpg', 'url': ['https://gcs.rimg.com.tw/g1/3/34/f9/21827300396281_552.jpg'], 'm_url': ['https://gcs.rimg.com.tw/g1/3/34/f9/21827300396281_552_m.jpg']}",TWD,100,100,"{'min': 100, 'max': 100, 'ori_min': 100, 'ori_max': 100}",3,82,0,1,0,0,,,,,,True,1530699989,N,"{'SEVEN_COD': 60, 'SEVEN': 60, 'FAMI_COD': 60, 'FAMI': 60, 'HILIFE_COD': 50, 'HILIFE': 60, 'MAPLE': 70, 'TCAT': 130, 'R_POSTCOD': 160, 'POST': 80, 'HOUSE': 100, 'ISLAND': 120, 'COD': 160}",B,A,RUTEN,2313925,crulong,21583,"['PP_PI', 'PP_CRD', 'PP_CRD_N3', 'PP_CRD_N6', 'PAYLINK', 'R_POSTCOD', 'SEVEN_COD', 'FAMI_COD', 'HILIFE_COD', 'ATM', 'PS', 'COD', 'F2F']",0,100,414447860,,,,,2024-11-12,False,False,False,False,False,False,1530699989,2145887999,"{'TotalCompletionRate': 0.83789957, 'TotalOrderNum': 438, '24hCompletionRate': 1, '24hOrderNum': 2, '3daysCompletionRate': 0.82051283, '3daysOrderNum': 390, '7daysCompletionRate': 0, '7daysOrderNum': 0, '14daysCompletionRate': 0, '14daysOrderNum': 0, '21daysCompletionRate': 0.9782609, '21daysOrderNum': 46, 'Exceed21daysCompletionRate': 0, 'Exceed21daysOrderNum': 0}",True
